t,t_norm,snr_linear,snr_cosine,snr_cosine_match_linear
0,0.0,9997.3408203125,24243.53125,30011.908203125
1,0.001001001001001001,4545.6708984375,11443.212890625,14168.9462890625
2,0.002002002002002002,2778.986083984375,7224.330078125,8946.8486328125
3,0.003003003003003003,1924.3173828125,5148.54443359375,6375.7451171875
4,0.004004004004004004,1429.526611328125,3920.742919921875,4854.923828125
5,0.005005005005005005,1111.9903564453125,3119.181396484375,3861.158447265625
6,0.006006006006006006,893.593994140625,2557.672607421875,3166.9033203125
7,0.007007007007007007,735.9093627929688,2144.698486328125,2655.303955078125
8,0.008008008008008008,617.8114624023438,1829.7742919921875,2265.578857421875
9,0.009009009009009009,526.7513427734375,1583.2508544921875,1960.3299560546875
10,0.01001001001001001,454.8902282714844,1386.0052490234375,1716.2176513671875
11,0.011011011011011011,397.1020812988281,1224.95654296875,1516.750732421875
12,0.012012012012012012,349.8630065917969,1091.6934814453125,1351.7830810546875
13,0.013013013013013013,310.72247314453125,979.7796020507812,1213.1566162109375
14,0.014014014014014014,277.8858642578125,884.948974609375,1095.6934814453125
15,0.015015015015015015,250.0619659423828,803.6626586914062,995.0942993164062
16,0.016016016016016016,226.26580810546875,733.4254760742188,908.1370849609375
17,0.01701701701701702,205.74581909179688,672.18896484375,832.3192138671875
18,0.018018018018018018,187.92410278320312,618.611328125,765.9584350585938
19,0.01901901901901902,172.3362579345703,571.2691650390625,707.3776245117188
20,0.02002002002002002,158.62490844726562,529.3036499023438,655.4112548828125
21,0.021021021021021023,146.4984893798828,491.92559814453125,609.1249389648438
22,0.022022022022022022,135.71803283691406,458.3980407714844,567.622802734375
23,0.023023023023023025,126.09049224853516,428.2824401855469,530.328125
24,0.024024024024024024,117.45639038085938,401.08062744140625,496.64825439453125
25,0.025025025025025027,109.68152618408203,376.4231872558594,466.1367492675781
26,0.026026026026026026,102.65647888183594,354.020751953125,438.40118408203125
27,0.02702702702702703,96.28629302978516,333.5740661621094,413.0886535644531
28,0.028028028028028028,90.49229431152344,314.8777770996094,389.94061279296875
29,0.02902902902902903,85.20543670654297,297.7289733886719,368.705078125
30,0.03003003003003003,80.36893463134766,281.94964599609375,349.17462158203125
31,0.031031031031031032,75.93253326416016,267.41827392578125,331.1760559082031
32,0.03203203203203203,71.85319519042969,253.9922637939453,314.55694580078125
33,0.03303303303303303,68.09322357177734,241.5609893798828,299.17205810546875
34,0.03403403403403404,64.62007904052734,230.0211181640625,284.88592529296875
35,0.035035035035035036,61.40525436401367,219.3035430908203,271.61407470703125
36,0.036036036036036036,58.42350387573242,209.322509765625,259.26116943359375
37,0.037037037037037035,55.65317916870117,200.01141357421875,247.735595703125
38,0.03803803803803804,53.07417678833008,191.30885314941406,236.96119689941406
39,0.03903903903903904,50.6694221496582,183.16465759277344,226.8769989013672
40,0.04004004004004004,48.42368698120117,175.5316619873047,217.427734375
41,0.04104104104104104,46.32294845581055,168.3744354248047,208.56588745117188
42,0.042042042042042045,44.355106353759766,161.6439971923828,200.23321533203125
43,0.043043043043043044,42.509151458740234,155.3114013671875,192.39283752441406
44,0.044044044044044044,40.775001525878906,149.34695434570312,185.01048278808594
45,0.04504504504504504,39.143985748291016,143.718505859375,178.04290771484375
46,0.04604604604604605,37.60807418823242,138.40237426757812,171.4613800048828
47,0.04704704704704705,36.159908294677734,133.37789916992188,165.24107360839844
48,0.04804804804804805,34.792999267578125,128.62286376953125,159.3541717529297
49,0.04904904904904905,33.501285552978516,124.11627197265625,153.7742156982422
50,0.05005005005005005,32.27934646606445,119.84284210205078,148.4842529296875
51,0.05105105105105105,31.122230529785156,115.78743743896484,143.46429443359375
52,0.05205205205205205,30.025482177734375,111.93529510498047,138.6937255859375
53,0.05305305305305305,28.984962463378906,108.27006530761719,134.15625
54,0.05405405405405406,27.996826171875,104.783203125,129.8399658203125
55,0.055055055055055056,27.05765724182129,101.4619140625,125.72857666015625
56,0.056056056056056056,26.164257049560547,98.29637908935547,121.80924224853516
57,0.057057057057057055,25.31369400024414,95.27526092529297,118.07010650634766
58,0.05805805805805806,24.503257751464844,92.39198303222656,114.49942779541016
59,0.05905905905905906,23.730457305908203,89.63670349121094,111.0887222290039
60,0.06006006006006006,22.99302101135254,87.0033187866211,107.82847595214844
61,0.06106106106106106,22.288782119750977,84.48290252685547,104.70922088623047
62,0.062062062062062065,21.615833282470703,82.07073974609375,101.72289276123047
63,0.06306306306306306,20.97230339050293,79.7598648071289,98.86199951171875
64,0.06406406406406406,20.356496810913086,77.5457534790039,96.12071990966797
65,0.06506506506506507,19.766862869262695,75.42090606689453,93.49024963378906
66,0.06606606606606606,19.201927185058594,73.38192749023438,90.96572875976562
67,0.06706706706706707,18.660324096679688,71.42485046386719,88.54295349121094
68,0.06806806806806807,18.140798568725586,69.54407501220703,86.2146224975586
69,0.06906906906906907,17.64215850830078,67.7359848022461,83.97632598876953
70,0.07007007007007007,17.163293838500977,65.99791717529297,81.82427215576172
71,0.07107107107107107,16.70318031311035,64.32471466064453,79.75325775146484
72,0.07207207207207207,16.260847091674805,62.71441650390625,77.75961303710938
73,0.07307307307307308,15.835382461547852,61.163394927978516,75.83915710449219
74,0.07407407407407407,15.425947189331055,59.66875457763672,73.9886703491211
75,0.07507507507507508,15.031740188598633,58.227569580078125,72.20477294921875
76,0.07607607607607608,14.652023315429688,56.83750915527344,70.48397064208984
77,0.07707707707707707,14.286088943481445,55.496551513671875,68.82389831542969
78,0.07807807807807808,13.933283805847168,54.20182800292969,67.22086334228516
79,0.07907907907907907,13.592982292175293,52.95158386230469,65.67308807373047
80,0.08008008008008008,13.264593124389648,51.743778228759766,64.17803192138672
81,0.08108108108108109,12.9475736618042,50.57633972167969,62.732566833496094
82,0.08208208208208208,12.641410827636719,49.447628021240234,61.33546447753906
83,0.08308308308308308,12.345606803894043,48.35578536987305,59.983665466308594
84,0.08408408408408409,12.05970573425293,47.29963302612305,58.67587661743164
85,0.08508508508508508,11.783254623413086,46.277076721191406,57.40998077392578
86,0.08608608608608609,11.515864372253418,45.28708267211914,56.1842041015625
87,0.08708708708708708,11.257129669189453,44.32789993286133,54.996849060058594
88,0.08808808808808809,11.006684303283691,43.39885330200195,53.84650421142578
89,0.0890890890890891,10.764172554016113,42.49809646606445,52.73145294189453
90,0.09009009009009009,10.529274940490723,41.62493133544922,51.65042495727539
91,0.09109109109109109,10.30166244506836,40.77801513671875,50.60187911987305
92,0.0920920920920921,10.081048011779785,39.95610046386719,49.58436584472656
93,0.09309309309309309,9.867142677307129,39.158687591552734,48.597259521484375
94,0.0940940940940941,9.659679412841797,38.384429931640625,47.638633728027344
95,0.09509509509509509,9.458392143249512,37.6327018737793,46.707950592041016
96,0.0960960960960961,9.263051986694336,36.90245056152344,45.803855895996094
97,0.0970970970970971,9.073429107666016,36.19294357299805,44.92546844482422
98,0.0980980980980981,8.889287948608398,35.503475189208984,44.07193374633789
99,0.0990990990990991,8.710431098937988,34.833133697509766,43.24208068847656
100,0.1001001001001001,8.536648750305176,34.18143081665039,42.43514633178711
101,0.1011011011011011,8.367764472961426,33.547393798828125,41.65028762817383
102,0.1021021021021021,8.203585624694824,32.930450439453125,40.88649368286133
103,0.1031031031031031,8.043940544128418,32.33025360107422,40.14341735839844
104,0.1041041041041041,7.88866662979126,31.745935440063477,39.420013427734375
105,0.10510510510510511,7.737600803375244,31.177122116088867,38.71587371826172
106,0.1061061061061061,7.590603351593018,30.623144149780273,38.02994155883789
107,0.10710710710710711,7.447516918182373,30.083480834960938,37.361778259277344
108,0.10810810810810811,7.308217525482178,29.55764389038086,36.71076202392578
109,0.1091091091091091,7.172558307647705,29.045211791992188,36.076473236083984
110,0.11011011011011011,7.0404253005981445,28.545778274536133,35.458099365234375
111,0.1111111111111111,6.911691188812256,28.058902740478516,34.85533905029297
112,0.11211211211211211,6.786244869232178,27.584014892578125,34.26736831665039
113,0.11311311311311312,6.663975238800049,27.120956420898438,33.694061279296875
114,0.11411411411411411,6.54477071762085,26.669103622436523,33.13465118408203
115,0.11511511511511512,6.42853307723999,26.228225708007812,32.58882522583008
116,0.11611611611611612,6.315169334411621,25.7979679107666,32.05614471435547
117,0.11711711711711711,6.204578876495361,25.37798500061035,31.536117553710938
118,0.11811811811811812,6.096678733825684,24.967906951904297,31.028406143188477
119,0.11911911911911911,5.991374969482422,24.567462921142578,30.532682418823242
120,0.12012012012012012,5.888592720031738,24.17623519897461,30.0483341217041
121,0.12112112112112113,5.788248062133789,23.79419708251953,29.57529640197754
122,0.12212212212212212,5.6902642250061035,23.420841217041016,29.11310577392578
123,0.12312312312312312,5.594571113586426,23.056011199951172,28.661376953125
124,0.12412412412412413,5.501096248626709,22.699411392211914,28.219894409179688
125,0.12512512512512514,5.409768104553223,22.35079002380371,27.788249969482422
126,0.12612612612612611,5.320530414581299,22.00994110107422,27.36624526977539
127,0.12712712712712712,5.233312606811523,21.676570892333984,26.953500747680664
128,0.12812812812812813,5.148058891296387,21.35057830810547,26.549924850463867
129,0.12912912912912913,5.064706325531006,21.031713485717773,26.155113220214844
130,0.13013013013013014,4.983204364776611,20.719654083251953,25.76876449584961
131,0.13113113113113112,4.903493881225586,20.41431427001953,25.390682220458984
132,0.13213213213213212,4.825527191162109,20.115447998046875,25.020668029785156
133,0.13313313313313313,4.749252796173096,19.822973251342773,24.658571243286133
134,0.13413413413413414,4.674619197845459,19.53658103942871,24.304046630859375
135,0.13513513513513514,4.601584434509277,19.256149291992188,23.956809997558594
136,0.13613613613613615,4.530099391937256,18.981582641601562,23.616880416870117
137,0.13713713713713713,4.460124492645264,18.712621688842773,23.28383445739746
138,0.13813813813813813,4.391616344451904,18.44920539855957,22.95769691467285
139,0.13913913913913914,4.324531555175781,18.191068649291992,22.638105392456055
140,0.14014014014014015,4.258833885192871,17.938175201416016,22.324981689453125
141,0.14114114114114115,4.19448709487915,17.690319061279297,22.01808738708496
142,0.14214214214214213,4.1314520835876465,17.447406768798828,21.717317581176758
143,0.14314314314314314,4.069694519042969,17.209264755249023,21.422508239746094
144,0.14414414414414414,4.009180068969727,16.975826263427734,21.133472442626953
145,0.14514514514514515,3.9498751163482666,16.746944427490234,20.85008430480957
146,0.14614614614614616,3.8917486667633057,16.522464752197266,20.572141647338867
147,0.14714714714714713,3.834770917892456,16.30230712890625,20.299560546875
148,0.14814814814814814,3.7789103984832764,16.086376190185547,20.032197952270508
149,0.14914914914914915,3.7241384983062744,15.874547958374023,19.769947052001953
150,0.15015015015015015,3.670428514480591,15.666731834411621,19.512651443481445
151,0.15115115115115116,3.6177518367767334,15.462793350219727,19.260135650634766
152,0.15215215215215216,3.5660836696624756,15.262649536132812,19.0123291015625
153,0.15315315315315314,3.5153985023498535,15.06623649597168,18.769136428833008
154,0.15415415415415415,3.465670585632324,14.873430252075195,18.530441284179688
155,0.15515515515515516,3.4168758392333984,14.684141159057617,18.296066284179688
156,0.15615615615615616,3.3689937591552734,14.498296737670898,18.065950393676758
157,0.15715715715715717,3.3219995498657227,14.315812110900879,17.840007781982422
158,0.15815815815815815,3.2758736610412598,14.136605262756348,17.618120193481445
159,0.15915915915915915,3.230592966079712,13.960609436035156,17.400226593017578
160,0.16016016016016016,3.1861379146575928,13.78774642944336,17.18619155883789
161,0.16116116116116116,3.142488718032837,13.617928504943848,16.975921630859375
162,0.16216216216216217,3.099626302719116,13.451095581054688,16.769350051879883
163,0.16316316316316315,3.057532787322998,13.287175178527832,16.566368103027344
164,0.16416416416416416,3.0161890983581543,13.126076698303223,16.36690902709961
165,0.16516516516516516,2.9755775928497314,12.967766761779785,16.1708927154541
166,0.16616616616616617,2.9356815814971924,12.812182426452637,15.978255271911621
167,0.16716716716716717,2.896484851837158,12.659269332885742,15.788901329040527
168,0.16816816816816818,2.8579719066619873,12.50892162322998,15.602737426757812
169,0.16916916916916916,2.8201255798339844,12.361124038696289,15.4197416305542
170,0.17017017017017017,2.782931089401245,12.21579647064209,15.239792823791504
171,0.17117117117117117,2.746375322341919,12.07287311553955,15.062822341918945
172,0.17217217217217218,2.710442066192627,11.932340621948242,14.888809204101562
173,0.17317317317317318,2.6751182079315186,11.794143676757812,14.717672348022461
174,0.17417417417417416,2.640390396118164,11.658180236816406,14.549331665039062
175,0.17517517517517517,2.6062445640563965,11.524460792541504,14.38374137878418
176,0.17617617617617617,2.572669267654419,11.392894744873047,14.220826148986816
177,0.17717717717717718,2.53965163230896,11.263437271118164,14.060526847839355
178,0.1781781781781782,2.5071792602539062,11.136068344116211,13.902814865112305
179,0.17917917917917917,2.4752395153045654,11.010758399963379,13.747645378112793
180,0.18018018018018017,2.4438226222991943,10.887412071228027,13.594911575317383
181,0.18118118118118118,2.412916660308838,10.766012191772461,13.444576263427734
182,0.18218218218218218,2.3825106620788574,10.646525382995605,13.296610832214355
183,0.1831831831831832,2.3525948524475098,10.528902053833008,13.150954246520996
184,0.1841841841841842,2.32315731048584,10.413118362426758,13.007580757141113
185,0.18518518518518517,2.294189691543579,10.29911994934082,12.866418838500977
186,0.18618618618618618,2.265681266784668,10.186899185180664,12.727444648742676
187,0.1871871871871872,2.237623453140259,10.07636547088623,12.59057903289795
188,0.1881881881881882,2.2100062370300293,9.967521667480469,12.455788612365723
189,0.1891891891891892,2.1828203201293945,9.860325813293457,12.323043823242188
190,0.19019019019019018,2.1560580730438232,9.754756927490234,12.19231128692627
191,0.19119119119119118,2.1297097206115723,9.650774002075195,12.063549041748047
192,0.1921921921921922,2.1037673950195312,9.548337936401367,11.936688423156738
193,0.1931931931931932,2.07822322845459,9.447418212890625,11.81171989440918
194,0.1941941941941942,2.0530683994293213,9.348002433776855,11.68859577178955
195,0.19519519519519518,2.0282962322235107,9.250035285949707,11.567277908325195
196,0.1961961961961962,2.003899335861206,9.153512001037598,11.44775104522705
197,0.1971971971971972,1.9798693656921387,9.05839729309082,11.329950332641602
198,0.1981981981981982,1.9561995267868042,8.964652061462402,11.213861465454102
199,0.1991991991991992,1.9328827857971191,8.872272491455078,11.099456787109375
200,0.2002002002002002,1.909912347793579,8.78121280670166,10.986688613891602
201,0.2012012012012012,1.8872815370559692,8.691459655761719,10.875531196594238
202,0.2022022022022022,1.8649837970733643,8.60297679901123,10.765954971313477
203,0.2032032032032032,1.8430129289627075,8.515759468078613,10.657944679260254
204,0.2042042042042042,1.8213626146316528,8.429746627807617,10.551414489746094
205,0.20520520520520522,1.8000270128250122,8.344962120056152,10.446422576904297
206,0.2062062062062062,1.77899968624115,8.261346817016602,10.342862129211426
207,0.2072072072072072,1.7582758665084839,8.1788969039917,10.240752220153809
208,0.2082082082082082,1.7378491163253784,8.097597122192383,10.140057563781738
209,0.2092092092092092,1.717713713645935,8.017419815063477,10.04075813293457
210,0.21021021021021022,1.6978646516799927,7.938328742980957,9.9428071975708
211,0.21121121121121122,1.6782969236373901,7.860318183898926,9.846185684204102
212,0.2122122122122122,1.659005045890808,7.78336763381958,9.750883102416992
213,0.2132132132132132,1.6399842500686646,7.707462310791016,9.656876564025879
214,0.21421421421421422,1.6212290525436401,7.632586479187012,9.564132690429688
215,0.21521521521521522,1.6027352809906006,7.558699131011963,9.472623825073242
216,0.21621621621621623,1.5844982862472534,7.485808849334717,9.382338523864746
217,0.2172172172172172,1.5665130615234375,7.413878917694092,9.293256759643555
218,0.2182182182182182,1.548775553703308,7.342901229858398,9.205342292785645
219,0.21921921921921922,1.5312808752059937,7.272858142852783,9.1185884475708
220,0.22022022022022023,1.514025092124939,7.203732967376709,9.032965660095215
221,0.22122122122122123,1.4970041513442993,7.135516166687012,8.948473930358887
222,0.2222222222222222,1.4802135229110718,7.068188190460205,8.865079879760742
223,0.22322322322322322,1.4636497497558594,7.001720905303955,8.782752990722656
224,0.22422422422422422,1.4473083019256592,6.936118125915527,8.701491355895996
225,0.22522522522522523,1.4311857223510742,6.871353626251221,8.621271133422852
226,0.22622622622622623,1.4152783155441284,6.8074235916137695,8.542083740234375
227,0.22722722722722724,1.3995825052261353,6.744297981262207,8.463885307312012
228,0.22822822822822822,1.3840941190719604,6.681977272033691,8.386690139770508
229,0.22922922922922923,1.3688100576400757,6.62044095993042,8.310464859008789
230,0.23023023023023023,1.3537267446517944,6.559681415557861,8.235198974609375
231,0.23123123123123124,1.3388410806655884,6.499678611755371,8.160869598388672
232,0.23223223223223224,1.3241496086120605,6.440423011779785,8.0874662399292
233,0.23323323323323322,1.3096489906311035,6.381907939910889,8.01497745513916
234,0.23423423423423423,1.2953362464904785,6.324117183685303,7.943388938903809
235,0.23523523523523523,1.2812081575393677,6.267025947570801,7.8726606369018555
236,0.23623623623623624,1.2672618627548218,6.210644721984863,7.802820205688477
237,0.23723723723723725,1.2534940242767334,6.1549482345581055,7.733820915222168
238,0.23823823823823823,1.239902138710022,6.099937438964844,7.665675640106201
239,0.23923923923923923,1.2264831066131592,6.0455827713012695,7.598338603973389
240,0.24024024024024024,1.2132341861724854,5.99188756942749,7.531818866729736
241,0.24124124124124124,1.2001527547836304,5.938835620880127,7.466094017028809
242,0.24224224224224225,1.1872360706329346,5.886421203613281,7.401159286499023
243,0.24324324324324326,1.1744815111160278,5.834631443023682,7.336997985839844
244,0.24424424424424424,1.16188645362854,5.783463954925537,7.273604869842529
245,0.24524524524524524,1.1494483947753906,5.732892036437988,7.210951805114746
246,0.24624624624624625,1.137164831161499,5.68291711807251,7.149038314819336
247,0.24724724724724725,1.1250332593917847,5.633533954620361,7.087852954864502
248,0.24824824824824826,1.1130516529083252,5.584725856781006,7.027379989624023
249,0.24924924924924924,1.1012173891067505,5.536482810974121,6.967607498168945
250,0.2502502502502503,1.0895280838012695,5.488803386688232,6.908532619476318
251,0.25125125125125125,1.0779818296432495,5.441668510437012,6.850131988525391
252,0.25225225225225223,1.0665762424468994,5.395086765289307,6.79241418838501
253,0.25325325325325326,1.0553092956542969,5.349032402038574,6.735350131988525
254,0.25425425425425424,1.0441783666610718,5.303505897521973,6.6789398193359375
255,0.2552552552552553,1.0331822633743286,5.258499622344971,6.623172760009766
256,0.25625625625625625,1.0223183631896973,5.2140045166015625,6.568039417266846
257,0.25725725725725723,1.011584758758545,5.170011043548584,6.513523101806641
258,0.25825825825825827,1.0009794235229492,5.1265082359313965,6.4596171379089355
259,0.25925925925925924,0.9905005097389221,5.083499908447266,6.406322479248047
260,0.2602602602602603,0.9801462292671204,5.040971755981445,6.35361909866333
261,0.26126126126126126,0.9699147343635559,4.998911380767822,6.301501750946045
262,0.26226226226226224,0.959804117679596,4.95732307434082,6.249964714050293
263,0.26326326326326327,0.9498125314712524,4.916194915771484,6.198995590209961
264,0.26426426426426425,0.939938485622406,4.875514984130859,6.148582458496094
265,0.2652652652652653,0.9301800727844238,4.835287570953369,6.098729610443115
266,0.26626626626626626,0.9205356240272522,4.795496940612793,6.049419403076172
267,0.2672672672672673,0.9110034704208374,4.756138801574707,6.000639915466309
268,0.2682682682682683,0.9015819430351257,4.717210292816162,5.952395915985107
269,0.26926926926926925,0.8922696113586426,4.678700923919678,5.904670238494873
270,0.2702702702702703,0.883064866065979,4.640608310699463,5.8574604988098145
271,0.27127127127127126,0.8739659786224365,4.602925777435303,5.810756683349609
272,0.2722722722722723,0.8649718761444092,4.5656418800354,5.764545440673828
273,0.2732732732732733,0.8560805320739746,4.528761863708496,5.718836307525635
274,0.27427427427427425,0.8472908735275269,4.492270469665527,5.673604965209961
275,0.2752752752752753,0.8386013507843018,4.456166744232178,5.628852844238281
276,0.27627627627627627,0.8300104737281799,4.420445442199707,5.584578514099121
277,0.2772772772772773,0.8215170502662659,4.385097026824951,5.540763854980469
278,0.2782782782782783,0.8131195902824402,4.350123405456543,5.49741268157959
279,0.27927927927927926,0.8048167824745178,4.315509796142578,5.454505920410156
280,0.2802802802802803,0.7966073751449585,4.281261444091797,5.412048816680908
281,0.28128128128128127,0.7884899377822876,4.247368335723877,5.3700361251831055
282,0.2822822822822823,0.7804633975028992,4.213824272155762,5.328455448150635
283,0.2832832832832833,0.7725264430046082,4.180623531341553,5.287298679351807
284,0.28428428428428426,0.7646778225898743,4.147767066955566,5.2465667724609375
285,0.2852852852852853,0.7569162845611572,4.115248203277588,5.206255912780762
286,0.2862862862862863,0.7492407560348511,4.083059310913086,5.166348457336426
287,0.2872872872872873,0.7416501045227051,4.0511980056762695,5.126850605010986
288,0.2882882882882883,0.7341429591178894,4.019657611846924,5.087747097015381
289,0.28928928928928926,0.7267184257507324,3.988438367843628,5.049041271209717
290,0.2902902902902903,0.719375491142273,3.9575321674346924,5.01072359085083
291,0.2912912912912913,0.7121127843856812,3.926938533782959,4.972792625427246
292,0.2922922922922923,0.7049294710159302,3.896648645401001,4.935234546661377
293,0.2932932932932933,0.697824239730835,3.866664171218872,4.8980584144592285
294,0.29429429429429427,0.6907963752746582,3.8369760513305664,4.8612470626831055
295,0.2952952952952953,0.6838446855545044,3.8075833320617676,4.824801445007324
296,0.2962962962962963,0.6769682765007019,3.7784762382507324,4.788708209991455
297,0.2972972972972973,0.6701660752296448,3.7496590614318848,4.752974510192871
298,0.2982982982982983,0.663437008857727,3.721127510070801,4.717596054077148
299,0.2992992992992993,0.6567804217338562,3.6928672790527344,4.682551383972168
300,0.3003003003003003,0.6501950621604919,3.6648900508880615,4.647855758666992
301,0.3013013013013013,0.6436803936958313,3.6371841430664062,4.613497257232666
302,0.3023023023023023,0.6372352242469788,3.609740734100342,4.579464912414551
303,0.3033033033033033,0.6308587193489075,3.5825676918029785,4.545765399932861
304,0.30430430430430433,0.6245500445365906,3.5556576251983643,4.512391090393066
305,0.3053053053053053,0.6183082461357117,3.5290017127990723,4.479331970214844
306,0.3063063063063063,0.6121326088905334,3.5026016235351562,4.446587562561035
307,0.3073073073073073,0.606022298336029,3.476454973220825,4.414158821105957
308,0.3083083083083083,0.5999763607978821,3.450556993484497,4.382035732269287
309,0.30930930930930933,0.5939940214157104,3.424905776977539,4.350220680236816
310,0.3103103103103103,0.5880746245384216,3.3994953632354736,4.318699836730957
311,0.3113113113113113,0.5822173357009888,3.374323844909668,4.287478446960449
312,0.3123123123123123,0.5764212608337402,3.3493902683258057,4.256550312042236
313,0.3133133133133133,0.5706856846809387,3.3246891498565674,4.225907325744629
314,0.31431431431431434,0.5650100708007812,3.3002195358276367,4.195553302764893
315,0.3153153153153153,0.5593933463096619,3.2759761810302734,4.1654767990112305
316,0.3163163163163163,0.5538350939750671,3.251960515975952,4.135684013366699
317,0.3173173173173173,0.5483344197273254,3.2281641960144043,4.1061625480651855
318,0.3183183183183183,0.5428906083106995,3.2045884132385254,4.0769124031066895
319,0.31931931931931934,0.537503182888031,3.181230306625366,4.047932147979736
320,0.3203203203203203,0.5321711897850037,3.158088207244873,4.019218921661377
321,0.3213213213213213,0.5268941521644592,3.1351547241210938,3.9907636642456055
322,0.32232232232232233,0.5216712951660156,3.112431764602661,3.962569236755371
323,0.3233233233233233,0.5165020227432251,3.0899150371551514,3.934629201889038
324,0.32432432432432434,0.5113857388496399,3.0676043033599854,3.906944513320923
325,0.3253253253253253,0.5063217282295227,3.045492649078369,3.879507541656494
326,0.3263263263263263,0.5013093948364258,3.0235824584960938,3.852318525314331
327,0.32732732732732733,0.49634820222854614,3.00186824798584,3.8253707885742188
328,0.3283283283283283,0.4914374351501465,2.9803473949432373,3.7986631393432617
329,0.32932932932932935,0.48657646775245667,2.9590203762054443,3.772195339202881
330,0.3303303303303303,0.48176485300064087,2.9378838539123535,3.7459628582000732
331,0.33133133133133136,0.4770020544528961,2.9169349670410156,3.719964027404785
332,0.33233233233233234,0.4722873270511627,2.896171808242798,3.6941933631896973
333,0.3333333333333333,0.4676201641559601,2.8755908012390137,3.6686480045318604
334,0.33433433433433435,0.4630000591278076,2.8551926612854004,3.643328905105591
335,0.3353353353353353,0.45842647552490234,2.834972858428955,3.6182310581207275
336,0.33633633633633636,0.4538988173007965,2.8149311542510986,3.593351364135742
337,0.33733733733733734,0.4494166672229767,2.7950632572174072,3.5686886310577393
338,0.3383383383383383,0.44497933983802795,2.7753701210021973,3.544241189956665
339,0.33933933933933935,0.4405864179134369,2.755847215652466,3.5200042724609375
340,0.34034034034034033,0.4362374544143677,2.7364931106567383,3.495976209640503
341,0.34134134134134136,0.43193188309669495,2.717305898666382,3.4721555709838867
342,0.34234234234234234,0.42766910791397095,2.6982860565185547,3.448540210723877
343,0.3433433433433433,0.4234488904476166,2.6794278621673584,3.425126314163208
344,0.34434434434434436,0.41927051544189453,2.6607322692871094,3.4019112586975098
